Periodo;Grupo;Producto;Super;Precio
Jul-25;alimentos y bebidas;sal fina Urusal (paquete 500 grs.);Red Market;53
Jul-25;alimentos y bebidas;sal fina Urusal (paquete 500 grs.);Ta - Ta;57
Jul-25;alimentos y bebidas;sal fina Urusal (paquete 500 grs.);Tienda Inglesa;59
Jul-25;alimentos y bebidas;te saquitos Hornimans (caja 10 us.);Devoto;55
Jul-25;alimentos y bebidas;te saquitos Hornimans (caja 10 us.);Disco;53
Jul-25;alimentos y bebidas;te saquitos Hornimans (caja 10 us.);El Clon;45
Jul-25;alimentos y bebidas;te saquitos Hornimans (caja 10 us.);El Dorado;53
Jul-25;alimentos y bebidas;te saquitos Hornimans (caja 10 us.);Frog;48
Jul-25;alimentos y bebidas;te saquitos Hornimans (caja 10 us.);Macro;48,1
Jul-25;alimentos y bebidas;te saquitos Hornimans (caja 10 us.);Micro Macro;52
Jul-25;alimentos y bebidas;te saquitos Hornimans (caja 10 us.);Red Expres;45
Jul-25;alimentos y bebidas;te saquitos Hornimans (caja 10 us.);Red Market;42
Jul-25;alimentos y bebidas;te saquitos Hornimans (caja 10 us.);Ta - Ta;52
Jul-25;alimentos y bebidas;te saquitos Hornimans (caja 10 us.);Tienda Inglesa;57
Jul-25;alimentos y bebidas;te saquitos La virginia (caja 10 us.);Devoto;44
Jul-25;alimentos y bebidas;te saquitos La virginia (caja 10 us.);Disco;42
Jul-25;alimentos y bebidas;te saquitos La virginia (caja 10 us.);El Dorado;42
Jul-25;alimentos y bebidas;te saquitos La virginia (caja 10 us.);Farmashop;34
Jul-25;alimentos y bebidas;te saquitos La virginia (caja 10 us.);Macro;44,6
Jul-25;alimentos y bebidas;te saquitos La virginia (caja 10 us.);Micro Macro;48,1
Jul-25;alimentos y bebidas;te saquitos La virginia (caja 10 us.);Red Expres;40
Jul-25;alimentos y bebidas;te saquitos La virginia (caja 10 us.);Red Market;34,5
Jul-25;alimentos y bebidas;te saquitos La virginia (caja 10 us.);Tienda Inglesa;46
Jul-25;alimentos y bebidas;te saquitos President (caja 10 us.);Devoto;78
Jul-25;alimentos y bebidas;te saquitos President (caja 10 us.);Disco;75
Jul-25;alimentos y bebidas;te saquitos President (caja 10 us.);El Clon;79
Jul-25;alimentos y bebidas;te saquitos President (caja 10 us.);El Dorado;74,9
Jul-25;alimentos y bebidas;te saquitos President (caja 10 us.);Macro;72,7
Jul-25;alimentos y bebidas;te saquitos President (caja 10 us.);Micro Macro;78,5
Jul-25;alimentos y bebidas;te saquitos President (caja 10 us.);Red Expres;72
Jul-25;alimentos y bebidas;te saquitos President (caja 10 us.);Red Market;59
Jul-25;alimentos y bebidas;te saquitos President (caja 10 us.);Ta - Ta;75
Jul-25;alimentos y bebidas;te saquitos President (caja 10 us.);Tienda Inglesa;77
Jul-25;alimentos y bebidas;vino tinto Faisan (envase 1 lt.);Devoto;134
Jul-25;alimentos y bebidas;vino tinto Faisan (envase 1 lt.);Disco;130
Jul-25;alimentos y bebidas;vino tinto Faisan (envase 1 lt.);El Clon;135
Jul-25;alimentos y bebidas;vino tinto Faisan (envase 1 lt.);El Dorado;139,9
Jul-25;alimentos y bebidas;vino tinto Faisan (envase 1 lt.);Kinko;157
Jul-25;alimentos y bebidas;vino tinto Faisan (envase 1 lt.);Macro;134,9
Jul-25;alimentos y bebidas;vino tinto Faisan (envase 1 lt.);Micro Macro;145,7
Jul-25;alimentos y bebidas;vino tinto Faisan (envase 1 lt.);Red Expres;130
Jul-25;alimentos y bebidas;vino tinto Faisan (envase 1 lt.);Red Market;139
Jul-25;alimentos y bebidas;vino tinto Faisan (envase 1 lt.);Ta - Ta;131
Jul-25;alimentos y bebidas;vino tinto Faisan (envase 1 lt.);Tienda Inglesa;140
Jul-25;alimentos y bebidas;vino tinto Santa teresa clasico (envase 1 lt.);Devoto;160
Jul-25;alimentos y bebidas;vino tinto Santa teresa clasico (envase 1 lt.);Disco;155
Jul-25;alimentos y bebidas;vino tinto Santa teresa clasico (envase 1 lt.);El Clon;135
Jul-25;alimentos y bebidas;vino tinto Santa teresa clasico (envase 1 lt.);El Dorado;139
Jul-25;alimentos y bebidas;vino tinto Santa teresa clasico (envase 1 lt.);Frog;150
Jul-25;alimentos y bebidas;vino tinto Santa teresa clasico (envase 1 lt.);Kinko;159
Jul-25;alimentos y bebidas;vino tinto Santa teresa clasico (envase 1 lt.);Macro;151,7
Jul-25;alimentos y bebidas;vino tinto Santa teresa clasico (envase 1 lt.);Micro Macro;163,8
Jul-25;alimentos y bebidas;vino tinto Santa teresa clasico (envase 1 lt.);Red Expres;139
Jul-25;alimentos y bebidas;vino tinto Santa teresa clasico (envase 1 lt.);Red Market;142
Jul-25;alimentos y bebidas;vino tinto Santa teresa clasico (envase 1 lt.);Ta - Ta;152
Jul-25;alimentos y bebidas;vino tinto Santa teresa clasico (envase 1 lt.);Tienda Inglesa;160
Jul-25;alimentos y bebidas;vino tinto Tango (envase 1 lt.);El Dorado;113
Jul-25;alimentos y bebidas;vino tinto Tango (envase 1 lt.);Red Expres;109
Jul-25;alimentos y bebidas;vino tinto Tango (envase 1 lt.);Red Market;107
Jul-25;alimentos y bebidas;yerba mate sin tipo Baldo (paquete1 kg.);Devoto;195
Jul-25;alimentos y bebidas;yerba mate sin tipo Baldo (paquete1 kg.);Disco;191
Jul-25;alimentos y bebidas;yerba mate sin tipo Baldo (paquete1 kg.);El Clon;185
Jul-25;alimentos y bebidas;yerba mate sin tipo Baldo (paquete1 kg.);El Dorado;192
Jul-25;alimentos y bebidas;yerba mate sin tipo Baldo (paquete1 kg.);Farmashop;193
Jul-25;alimentos y bebidas;yerba mate sin tipo Baldo (paquete1 kg.);Frog;191
Jul-25;alimentos y bebidas;yerba mate sin tipo Baldo (paquete1 kg.);Kinko;195
Jul-25;alimentos y bebidas;yerba mate sin tipo Baldo (paquete1 kg.);Macro;191
Jul-25;alimentos y bebidas;yerba mate sin tipo Baldo (paquete1 kg.);Micro Macro;191
Jul-25;alimentos y bebidas;yerba mate sin tipo Baldo (paquete1 kg.);Red Expres;196
Jul-25;alimentos y bebidas;yerba mate sin tipo Baldo (paquete1 kg.);Red Market;191
Jul-25;alimentos y bebidas;yerba mate sin tipo Baldo (paquete1 kg.);Ta - Ta;192
Jul-25;alimentos y bebidas;yerba mate sin tipo Baldo (paquete1 kg.);Tienda Inglesa;193
Jul-25;alimentos y bebidas;yerba mate sin tipo Canarias (paquete1 kg.);Devoto;198
Jul-25;alimentos y bebidas;yerba mate sin tipo Canarias (paquete1 kg.);Disco;194
Jul-25;alimentos y bebidas;yerba mate sin tipo Canarias (paquete1 kg.);El Clon;184
Jul-25;alimentos y bebidas;yerba mate sin tipo Canarias (paquete1 kg.);El Dorado;194,9
Jul-25;alimentos y bebidas;yerba mate sin tipo Canarias (paquete1 kg.);FarmaGlobal;210,4
Jul-25;alimentos y bebidas;yerba mate sin tipo Canarias (paquete1 kg.);Farmashop;196
Jul-25;alimentos y bebidas;yerba mate sin tipo Canarias (paquete1 kg.);Macro;194
Jul-25;alimentos y bebidas;yerba mate sin tipo Canarias (paquete1 kg.);Micro Macro;194
Jul-25;alimentos y bebidas;yerba mate sin tipo Canarias (paquete1 kg.);Red Expres;194
Jul-25;alimentos y bebidas;yerba mate sin tipo Canarias (paquete1 kg.);Red Market;194
Jul-25;alimentos y bebidas;yerba mate sin tipo Canarias (paquete1 kg.);Ta - Ta;191
Jul-25;alimentos y bebidas;yerba mate sin tipo Canarias (paquete1 kg.);Tienda Inglesa;198
Jul-25;alimentos y bebidas;yerba mate sin tipo Del cebador (paquete1 kg.);Devoto;188
Jul-25;alimentos y bebidas;yerba mate sin tipo Del cebador (paquete1 kg.);Disco;184
Jul-25;alimentos y bebidas;yerba mate sin tipo Del cebador (paquete1 kg.);El Clon;155
Jul-25;alimentos y bebidas;yerba mate sin tipo Del cebador (paquete1 kg.);El Dorado;184,9
Jul-25;alimentos y bebidas;yerba mate sin tipo Del cebador (paquete1 kg.);Frog;207
Jul-25;alimentos y bebidas;yerba mate sin tipo Del cebador (paquete1 kg.);Macro;182,2
Jul-25;alimentos y bebidas;yerba mate sin tipo Del cebador (paquete1 kg.);Micro Macro;182,2
Jul-25;alimentos y bebidas;yerba mate sin tipo Del cebador (paquete1 kg.);Red Expres;160
Jul-25;alimentos y bebidas;yerba mate sin tipo Del cebador (paquete1 kg.);Red Market;165,9
Jul-25;alimentos y bebidas;yerba mate sin tipo Del cebador (paquete1 kg.);Ta - Ta;189
Jul-25;alimentos y bebidas;yerba mate sin tipo Del cebador (paquete1 kg.);Tienda Inglesa;193
Jul-25;alimentos y bebidas;yogur semi-descremado Calcar (sachet 1 lt.);El Dorado;83
Jul-25;alimentos y bebidas;yogur semi-descremado Calcar (sachet 1 lt.);Frog;96
Jul-25;alimentos y bebidas;yogur semi-descremado Calcar (sachet 1 lt.);Micro Macro;90,4
Jul-25;alimentos y bebidas;yogur semi-descremado Calcar (sachet 1 lt.);Red Expres;95
Jul-25;alimentos y bebidas;yogur semi-descremado Calcar (sachet 1 lt.);Red Market;79,4
Jul-25;alimentos y bebidas;yogur semi-descremado Conaprole (sachet1,200 lt.);Devoto;82
Jul-25;alimentos y bebidas;yogur semi-descremado Conaprole (sachet1,200 lt.);Disco;80
Jul-25;alimentos y bebidas;yogur semi-descremado Conaprole (sachet1,200 lt.);El Clon;91
Jul-25;alimentos y bebidas;yogur semi-descremado Conaprole (sachet1,200 lt.);El Dorado;103
Jul-25;alimentos y bebidas;yogur semi-descremado Conaprole (sachet1,200 lt.);Macro;94,5
Jul-25;alimentos y bebidas;yogur semi-descremado Conaprole (sachet1,200 lt.);Micro Macro;102
Jul-25;alimentos y bebidas;yogur semi-descremado Conaprole (sachet1,200 lt.);Red Expres;80
Jul-25;alimentos y bebidas;yogur semi-descremado Conaprole (sachet1,200 lt.);Red Market;96,5
Jul-25;alimentos y bebidas;yogur semi-descremado Conaprole (sachet1,200 lt.);Ta - Ta;99
Jul-25;alimentos y bebidas;yogur semi-descremado Conaprole (sachet1,200 lt.);Tienda Inglesa;104
Jul-25;alimentos y bebidas;yogur semi-descremado Parmalat (sachet 1 lt.);El Dorado;89,9
Jul-25;alimentos y bebidas;yogur semi-descremado Parmalat (sachet 1 lt.);Red Expres;98
Jul-25;cuidado personal;afeitadora descartable Gillette (2 unidades);Devoto;633
Jul-25;cuidado personal;afeitadora descartable Gillette (2 unidades);Disco;603
Jul-25;cuidado personal;afeitadora descartable Gillette (2 unidades);El Dorado;599
Jul-25;cuidado personal;afeitadora descartable Gillette (2 unidades);Farmashop;565
Jul-25;cuidado personal;afeitadora descartable Gillette (2 unidades);Macro;550,2
Jul-25;cuidado personal;afeitadora descartable Gillette (2 unidades);Micro Macro;594,2
Jul-25;cuidado personal;afeitadora descartable Gillette (2 unidades);Red Expres;525
Jul-25;cuidado personal;afeitadora descartable Gillette (2 unidades);Red Market;454
Jul-25;cuidado personal;afeitadora descartable Gillette (2 unidades);San Roque;470
Jul-25;cuidado personal;afeitadora descartable Gillette (2 unidades);Tienda Inglesa;617
Jul-25;cuidado personal;afeitadora descartable Schick (1 unidad);Devoto;92
Jul-25;cuidado personal;afeitadora descartable Schick (1 unidad);Disco;92
Jul-25;cuidado personal;afeitadora descartable Schick (1 unidad);El Clon;99
Jul-25;cuidado personal;afeitadora descartable Schick (1 unidad);FarmaGlobal;100,1
Jul-25;cuidado personal;afeitadora descartable Schick (1 unidad);Farmashop;130
Jul-25;cuidado personal;afeitadora descartable Schick (1 unidad);Frog;109
Jul-25;cuidado personal;afeitadora descartable Schick (1 unidad);Macro;84,8
Jul-25;cuidado personal;afeitadora descartable Schick (1 unidad);Red Expres;99
Jul-25;cuidado personal;afeitadora descartable Schick (1 unidad);Red Market;105
Jul-25;cuidado personal;afeitadora descartable Schick (1 unidad);Tienda Inglesa;99
Jul-25;cuidado personal;alcohol en gel alcohol en gel Bioset (250 ml.);El Dorado;142
Jul-25;cuidado personal;alcohol en gel alcohol en gel Bioset (250 ml.);FarmaGlobal;108,8
Jul-25;cuidado personal;alcohol en gel alcohol en gel Bioset (250 ml.);Red Expres;159
Jul-25;cuidado personal;alcohol en gel alcohol en gel Bioset (250 ml.);Tienda Inglesa;129
Jul-25;cuidado personal;alcohol rectificado alcohol rectificado Drogueria paysandu (250 ml.);Tienda Inglesa;80
Jul-25;cuidado personal;algodon algodon Zig zag cisne (100 grs.);Devoto;107
Jul-25;cuidado personal;algodon algodon Zig zag cisne (100 grs.);Disco;103
Jul-25;cuidado personal;algodon algodon Zig zag cisne (100 grs.);El Clon;125
Jul-25;cuidado personal;algodon algodon Zig zag cisne (100 grs.);El Dorado;104,9
Jul-25;cuidado personal;algodon algodon Zig zag cisne (100 grs.);Macro;103,8
Jul-25;cuidado personal;algodon algodon Zig zag cisne (100 grs.);Micro Macro;112,2
Jul-25;cuidado personal;algodon algodon Zig zag cisne (100 grs.);Red Expres;104
Jul-25;cuidado personal;algodon algodon Zig zag cisne (100 grs.);Red Market;127
Jul-25;cuidado personal;algodon algodon Zig zag cisne (100 grs.);Ta - Ta;105
Jul-25;cuidado personal;algodon algodon Zig zag cisne (100 grs.);Tienda Inglesa;112
Jul-25;cuidado personal;cinta adhesiva leuco Ready plast (1 unidad);FarmaGlobal;66,9
Jul-25;cuidado personal;cinta adhesiva leuco Ready plast (1 unidad);Farmashop;64
Jul-25;cuidado personal;cinta adhesiva leuco Ready plast (1 unidad);San Roque;72
Jul-25;cuidado personal;cinta adhesiva leuco Ready plast (1 unidad);Tienda Inglesa;74
Jul-25;cuidado personal;crema facial Aspexia (28 grs.);FarmaGlobal;351,7
Jul-25;cuidado personal;crema facial Aspexia (28 grs.);Tienda Inglesa;370
Jul-25;cuidado personal;crema facial Revitalift (50 ml.);El Dorado;1.469,00
Jul-25;cuidado personal;crema facial Revitalift (50 ml.);FarmaGlobal;1.597,00
Jul-25;cuidado personal;curitas curitas Ready plast (8 unidades);FarmaGlobal;69
Jul-25;cuidado personal;curitas curitas Ready plast (8 unidades);Farmashop;56
Jul-25;cuidado personal;curitas curitas Ready plast (8 unidades);Frog;53
Jul-25;cuidado personal;curitas curitas Ready plast (8 unidades);Pigalle;57
Jul-25;cuidado personal;curitas curitas Ready plast (8 unidades);Red Expres;58,5
Jul-25;cuidado personal;curitas curitas Ready plast (8 unidades);San Roque;64
Jul-25;cuidado personal;curitas curitas Ready plast (8 unidades);Ta - Ta;73
Jul-25;cuidado personal;curitas curitas Ready plast (8 unidades);Tienda Inglesa;64
Jul-25;cuidado personal;desodorante aerosol Axe musk (envase 113 grs.);Devoto;207
Jul-25;cuidado personal;desodorante aerosol Axe musk (envase 113 grs.);Disco;197
Jul-25;cuidado personal;desodorante aerosol Axe musk (envase 113 grs.);El Clon;179
Jul-25;cuidado personal;desodorante aerosol Axe musk (envase 113 grs.);El Dorado;197
Jul-25;cuidado personal;desodorante aerosol Axe musk (envase 113 grs.);FarmaGlobal;193,8
Jul-25;cuidado personal;desodorante aerosol Axe musk (envase 113 grs.);Farmashop;200
Jul-25;cuidado personal;desodorante aerosol Axe musk (envase 113 grs.);Macro;180,3
Jul-25;cuidado personal;desodorante aerosol Axe musk (envase 113 grs.);Micro Macro;167
Jul-25;cuidado personal;desodorante aerosol Axe musk (envase 113 grs.);Pigalle;195
Jul-25;cuidado personal;desodorante aerosol Axe musk (envase 113 grs.);Red Expres;169
Jul-25;cuidado personal;desodorante aerosol Axe musk (envase 113 grs.);Red Market;192
Jul-25;cuidado personal;desodorante aerosol Axe musk (envase 113 grs.);San Roque;195
Jul-25;cuidado personal;desodorante aerosol Axe musk (envase 113 grs.);Ta - Ta;202
Jul-25;cuidado personal;desodorante aerosol Axe musk (envase 113 grs.);Tienda Inglesa;205
Jul-25;cuidado personal;desodorante aerosol Dove original (envase 100 grs.);El Clon;209
Jul-25;cuidado personal;desodorante aerosol Dove original (envase 100 grs.);El Dorado;199
Jul-25;cuidado personal;desodorante aerosol Dove original (envase 100 grs.);FarmaGlobal;236,2
Jul-25;cuidado personal;desodorante aerosol Dove original (envase 100 grs.);Farmashop;243
Jul-25;cuidado personal;desodorante aerosol Dove original (envase 100 grs.);Frog;203
Jul-25;cuidado personal;desodorante aerosol Dove original (envase 100 grs.);Kinko;265
Jul-25;cuidado personal;desodorante aerosol Dove original (envase 100 grs.);Macro;219,2
Jul-25;cuidado personal;desodorante aerosol Dove original (envase 100 grs.);Micro Macro;203
Jul-25;cuidado personal;desodorante aerosol Dove original (envase 100 grs.);Pigalle;235
Jul-25;cuidado personal;desodorante aerosol Dove original (envase 100 grs.);Red Expres;217
Jul-25;cuidado personal;desodorante aerosol Dove original (envase 100 grs.);Red Market;203
Jul-25;cuidado personal;desodorante aerosol Dove original (envase 100 grs.);San Roque;239
Jul-25;cuidado personal;desodorante aerosol Dove original (envase 100 grs.);Ta - Ta;245
Jul-25;cuidado personal;desodorante aerosol Dove original (envase 100 grs.);Tienda Inglesa;254
Jul-25;cuidado personal;desodorante aerosol Rexona active emotion (envase 105 grs.);Devoto;223
Jul-25;cuidado personal;desodorante aerosol Rexona active emotion (envase 105 grs.);Disco;212
Jul-25;cuidado personal;desodorante aerosol Rexona active emotion (envase 105 grs.);El Clon;179
Jul-25;cuidado personal;desodorante aerosol Rexona active emotion (envase 105 grs.);FarmaGlobal;218,3
Jul-25;cuidado personal;desodorante aerosol Rexona active emotion (envase 105 grs.);Farmashop;215
Jul-25;cuidado personal;desodorante aerosol Rexona active emotion (envase 105 grs.);Frog;215
Jul-25;cuidado personal;desodorante aerosol Rexona active emotion (envase 105 grs.);Macro;193,3
Jul-25;cuidado personal;desodorante aerosol Rexona active emotion (envase 105 grs.);Micro Macro;219,3
Jul-25;cuidado personal;desodorante aerosol Rexona active emotion (envase 105 grs.);Pigalle;209
Jul-25;cuidado personal;desodorante aerosol Rexona active emotion (envase 105 grs.);Red Expres;190
Jul-25;cuidado personal;desodorante aerosol Rexona active emotion (envase 105 grs.);Red Market;209
Jul-25;cuidado personal;desodorante aerosol Rexona active emotion (envase 105 grs.);San Roque;225
Jul-25;cuidado personal;desodorante aerosol Rexona active emotion (envase 105 grs.);Ta - Ta;217
Jul-25;cuidado personal;desodorante aerosol Rexona active emotion (envase 105 grs.);Tienda Inglesa;221
Jul-25;cuidado personal;gasa esteril gasa esteril Sin marca (40 unidades);Farmashop;90
Jul-25;cuidado personal;gasa esteril gasa esteril Sin marca (40 unidades);Tienda Inglesa;83
Jul-25;cuidado personal;jabon de tocador en barra Ann bow (140 grs.);El Dorado;99,9
Jul-25;cuidado personal;jabon de tocador en barra Ann bow (140 grs.);Farmashop;82
Jul-25;cuidado personal;jabon de tocador en barra Ann bow (140 grs.);Macro;89,3
Jul-25;cuidado personal;jabon de tocador en barra Ann bow (140 grs.);Micro Macro;96,5
Jul-25;cuidado personal;jabon de tocador en barra Ann bow (140 grs.);Pigalle;89
Jul-25;cuidado personal;jabon de tocador en barra Ann bow (140 grs.);Red Expres;65
Jul-25;cuidado personal;jabon de tocador en barra Ann bow (140 grs.);Red Market;89
Jul-25;cuidado personal;jabon de tocador en barra Ann bow (140 grs.);San Roque;90
Jul-25;cuidado personal;jabon de tocador en barra Ann bow (140 grs.);Tienda Inglesa;69
Jul-25;cuidado personal;jabon de tocador en barra Astral plata (unidad 125 grs.);Devoto;50
Jul-25;cuidado personal;jabon de tocador en barra Astral plata (unidad 125 grs.);Disco;48
Jul-25;cuidado personal;jabon de tocador en barra Astral plata (unidad 125 grs.);El Clon;39
Jul-25;cuidado personal;jabon de tocador en barra Astral plata (unidad 125 grs.);El Dorado;49,9
Jul-25;cuidado personal;jabon de tocador en barra Astral plata (unidad 125 grs.);FarmaGlobal;49,4
Jul-25;cuidado personal;jabon de tocador en barra Astral plata (unidad 125 grs.);Farmashop;47
Jul-25;cuidado personal;jabon de tocador en barra Astral plata (unidad 125 grs.);Frog;47
Jul-25;cuidado personal;jabon de tocador en barra Astral plata (unidad 125 grs.);Macro;45
Jul-25;cuidado personal;jabon de tocador en barra Astral plata (unidad 125 grs.);Micro Macro;48,6
Jul-25;cuidado personal;jabon de tocador en barra Astral plata (unidad 125 grs.);Pigalle;49
Jul-25;cuidado personal;jabon de tocador en barra Astral plata (unidad 125 grs.);Red Expres;43
Jul-25;cuidado personal;jabon de tocador en barra Astral plata (unidad 125 grs.);Red Market;42
Jul-25;cuidado personal;jabon de tocador en barra Astral plata (unidad 125 grs.);San Roque;49
Jul-25;cuidado personal;jabon de tocador en barra Astral plata (unidad 125 grs.);Ta - Ta;47
Jul-25;cuidado personal;jabon de tocador en barra Astral plata (unidad 125 grs.);Tienda Inglesa;49
Jul-25;cuidado personal;jabon de tocador en barra Dove original (90 grs.);Devoto;82
Jul-25;cuidado personal;jabon de tocador en barra Dove original (90 grs.);Disco;79
Jul-25;cuidado personal;jabon de tocador en barra Dove original (90 grs.);El Clon;69
Jul-25;cuidado personal;jabon de tocador en barra Dove original (90 grs.);El Dorado;79,9
Jul-25;cuidado personal;jabon de tocador en barra Dove original (90 grs.);FarmaGlobal;77,9
Jul-25;cuidado personal;jabon de tocador en barra Dove original (90 grs.);Farmashop;77
Jul-25;cuidado personal;jabon de tocador en barra Dove original (90 grs.);Frog;76
